"CRUISE","YEAR","HAULJOIN","CRUISEJOIN","SPECIES_CODE","FREQUENCY","LENGTH","SEX","REGION","PERFORMANCE","STRATUM"
198701,1987,33875,330,30420,18,290,1,"GOA",0,13
198701,1987,33875,330,30420,13,300,1,"GOA",0,13
198701,1987,33875,330,30420,17,330,1,"GOA",0,13
198701,1987,33875,330,30420,6,340,1,"GOA",0,13
198701,1987,33875,330,30420,5,350,1,"GOA",0,13
198701,1987,33875,330,30420,3,360,1,"GOA",0,13
198701,1987,33875,330,30420,1,370,1,"GOA",0,13
198701,1987,33875,330,30420,2,380,1,"GOA",0,13
198701,1987,33875,330,30420,1,170,2,"GOA",0,13
198701,1987,33875,330,30420,2,200,2,"GOA",0,13
198701,1987,33875,330,30420,2,210,2,"GOA",0,13
198701,1987,33875,330,30420,3,240,2,"GOA",0,13
198701,1987,33875,330,30420,2,250,2,"GOA",0,13
198701,1987,33875,330,30420,5,270,2,"GOA",0,13
198701,1987,33875,330,30420,6,280,2,"GOA",0,13
198701,1987,33875,330,30420,13,290,2,"GOA",0,13
198701,1987,33875,330,30420,10,300,2,"GOA",0,13
198701,1987,33875,330,30420,10,310,2,"GOA",0,13
198701,1987,33875,330,30420,10,320,2,"GOA",0,13
198701,1987,33875,330,30420,13,330,2,"GOA",0,13
198701,1987,33875,330,30420,2,360,2,"GOA",0,13
198701,1987,33875,330,30420,1,370,2,"GOA",0,13
198701,1987,33875,330,30420,8,340,2,"GOA",0,13
198701,1987,33875,330,30420,6,240,1,"GOA",0,13
198701,1987,33875,330,30420,16,310,1,"GOA",0,13
198701,1987,33875,330,30420,1,230,2,"GOA",0,13
200301,2003,1173384,1173315,30420,1,430,1,"GOA",0,120
200301,2003,1173384,1173315,30420,1,410,2,"GOA",0,120
200301,2003,1173385,1173315,30420,1,350,1,"GOA",0,122
200301,2003,1173385,1173315,30420,1,360,1,"GOA",0,122
200301,2003,1173385,1173315,30420,1,350,2,"GOA",0,122
200301,2003,1173389,1173315,30420,1,340,1,"GOA",0,122
200301,2003,1173393,1173315,30420,2,310,1,"GOA",0,120
200301,2003,1173393,1173315,30420,1,290,1,"GOA",0,120
200301,2003,1173393,1173315,30420,1,340,2,"GOA",0,120
200301,2003,1166958,1166835,30420,1,400,1,"GOA",0,112
200301,2003,1166975,1166835,30420,3,350,2,"GOA",0,22
200301,2003,1166975,1166835,30420,3,320,1,"GOA",0,22
200301,2003,1166975,1166835,30420,3,320,2,"GOA",0,22
200301,2003,1166975,1166835,30420,3,330,1,"GOA",0,22
200301,2003,1166975,1166835,30420,7,330,2,"GOA",0,22
200301,2003,1166975,1166835,30420,6,340,2,"GOA",0,22
200301,2003,1166975,1166835,30420,7,340,1,"GOA",0,22
200301,2003,1166975,1166835,30420,5,360,1,"GOA",0,22
200301,2003,1166975,1166835,30420,8,360,2,"GOA",0,22
200301,2003,1166975,1166835,30420,3,370,1,"GOA",0,22
200301,2003,1166975,1166835,30420,4,370,2,"GOA",0,22
200301,2003,1166975,1166835,30420,4,380,1,"GOA",0,22
200301,2003,1166975,1166835,30420,5,380,2,"GOA",0,22
200301,2003,1166975,1166835,30420,1,390,2,"GOA",0,22
200301,2003,1166975,1166835,30420,6,390,1,"GOA",0,22
200301,2003,1166975,1166835,30420,3,400,2,"GOA",0,22
200301,2003,1166975,1166835,30420,2,410,1,"GOA",0,22
200301,2003,1166975,1166835,30420,6,410,2,"GOA",0,22
200301,2003,1166975,1166835,30420,2,420,2,"GOA",0,22
200301,2003,1166975,1166835,30420,4,420,1,"GOA",0,22
200301,2003,1166975,1166835,30420,2,430,1,"GOA",0,22
200301,2003,1166975,1166835,30420,8,430,2,"GOA",0,22
200301,2003,1166975,1166835,30420,2,440,2,"GOA",0,22
200301,2003,1166975,1166835,30420,4,450,2,"GOA",0,22
200301,2003,1166975,1166835,30420,2,470,2,"GOA",0,22
200301,2003,1166975,1166835,30420,1,280,2,"GOA",0,22
200301,2003,1166975,1166835,30420,1,480,2,"GOA",0,22
200301,2003,1166975,1166835,30420,1,250,1,"GOA",0,22
200301,2003,1166975,1166835,30420,4,260,1,"GOA",0,22
200301,2003,1166975,1166835,30420,1,270,1,"GOA",0,22
200301,2003,1166975,1166835,30420,1,270,2,"GOA",0,22
200301,2003,1166975,1166835,30420,1,290,2,"GOA",0,22
200301,2003,1166975,1166835,30420,1,300,2,"GOA",0,22
200301,2003,1166975,1166835,30420,1,310,2,"GOA",0,22
200301,2003,1166975,1166835,30420,5,460,2,"GOA",0,22
200301,2003,1166975,1166835,30420,1,300,1,"GOA",0,22
200301,2003,1166975,1166835,30420,7,350,1,"GOA",0,22
200301,2003,1166975,1166835,30420,5,400,1,"GOA",0,22
200301,2003,1173319,1173315,30420,1,230,1,"GOA",0,31
200301,2003,1173319,1173315,30420,1,250,1,"GOA",0,31
200301,2003,1173319,1173315,30420,1,320,1,"GOA",0,31
200301,2003,1173319,1173315,30420,2,260,2,"GOA",0,31
200301,2003,1173319,1173315,30420,1,230,2,"GOA",0,31
200301,2003,1173319,1173315,30420,1,270,2,"GOA",0,31
200301,2003,1173319,1173315,30420,1,330,1,"GOA",0,31
200301,2003,1173319,1173315,30420,1,370,2,"GOA",0,31
200301,2003,1173319,1173315,30420,1,260,1,"GOA",0,31
200301,2003,1173319,1173315,30420,1,310,1,"GOA",0,31
200301,2003,1173323,1173315,30420,1,250,1,"GOA",0,30
200301,2003,1173323,1173315,30420,1,260,1,"GOA",0,30
200301,2003,1173406,1173315,30420,1,350,1,"GOA",0,134
200301,2003,1173406,1173315,30420,1,370,1,"GOA",0,134
200301,2003,1173406,1173315,30420,1,330,1,"GOA",0,134
200301,2003,1173406,1173315,30420,2,310,1,"GOA",0,134
200301,2003,1173406,1173315,30420,2,370,2,"GOA",0,134
200301,2003,1173406,1173315,30420,1,320,2,"GOA",0,134
200301,2003,1173406,1173315,30420,1,330,2,"GOA",0,134
200301,2003,1173406,1173315,30420,1,340,2,"GOA",0,134
200301,2003,1173406,1173315,30420,1,310,2,"GOA",0,134
200301,2003,1180830,1180649,30420,4,260,1,"GOA",0,31
200301,2003,1180830,1180649,30420,2,280,1,"GOA",0,31
200301,2003,1180830,1180649,30420,1,300,1,"GOA",0,31
200301,2003,1180830,1180649,30420,4,330,1,"GOA",0,31
200301,2003,1180830,1180649,30420,2,360,1,"GOA",0,31
200301,2003,1180830,1180649,30420,1,380,1,"GOA",0,31
200301,2003,1180830,1180649,30420,1,200,2,"GOA",0,31
200301,2003,1180830,1180649,30420,1,310,1,"GOA",0,31
200301,2003,1180830,1180649,30420,1,400,2,"GOA",0,31
200301,2003,1180830,1180649,30420,2,320,1,"GOA",0,31
200301,2003,1180830,1180649,30420,1,240,2,"GOA",0,31
200301,2003,1180830,1180649,30420,4,370,2,"GOA",0,31
200301,2003,1180830,1180649,30420,3,270,1,"GOA",0,31
200301,2003,1180830,1180649,30420,2,260,2,"GOA",0,31
200301,2003,1180830,1180649,30420,5,270,2,"GOA",0,31
200301,2003,1180830,1180649,30420,2,230,1,"GOA",0,31
200301,2003,1180830,1180649,30420,2,350,1,"GOA",0,31
200301,2003,1180830,1180649,30420,1,230,2,"GOA",0,31
200301,2003,1180830,1180649,30420,2,280,2,"GOA",0,31
200301,2003,1180830,1180649,30420,3,340,2,"GOA",0,31
200301,2003,1180830,1180649,30420,5,360,2,"GOA",0,31
200301,2003,1180830,1180649,30420,1,290,2,"GOA",0,31
200301,2003,1180830,1180649,30420,1,300,2,"GOA",0,31
200301,2003,1180830,1180649,30420,3,320,2,"GOA",0,31
200301,2003,1180830,1180649,30420,3,330,2,"GOA",0,31
200301,2003,1180830,1180649,30420,3,350,2,"GOA",0,31
200301,2003,1180830,1180649,30420,1,390,2,"GOA",0,31
200301,2003,1180833,1180649,30420,1,300,1,"GOA",0,231
200301,2003,1180834,1180649,30420,1,420,2,"GOA",0,134
200301,2003,1180853,1180649,30420,1,370,2,"GOA",1.11,134
200301,2003,1180853,1180649,30420,1,400,2,"GOA",1.11,134
200301,2003,1180853,1180649,30420,1,400,1,"GOA",1.11,134
200301,2003,1180854,1180649,30420,1,410,2,"GOA",1.11,131
200301,2003,1180854,1180649,30420,1,390,2,"GOA",1.11,131
200301,2003,1173534,1173315,30420,1,330,1,"GOA",0,11
200301,2003,1173534,1173315,30420,1,430,1,"GOA",0,11
200301,2003,1173534,1173315,30420,1,280,2,"GOA",0,11
200301,2003,1173534,1173315,30420,1,370,1,"GOA",0,11
200301,2003,1180748,1180649,30420,1,360,1,"GOA",0,21
200301,2003,1180748,1180649,30420,1,410,1,"GOA",0,21
200301,2003,1180748,1180649,30420,1,370,2,"GOA",0,21
200301,2003,1180749,1180649,30420,1,330,2,"GOA",0,122
200301,2003,1180751,1180649,30420,1,430,2,"GOA",0,121
200301,2003,1180751,1180649,30420,1,360,1,"GOA",0,121
200301,2003,1180751,1180649,30420,2,400,1,"GOA",0,121
200301,2003,1180751,1180649,30420,1,300,2,"GOA",0,121
200301,2003,1180751,1180649,30420,1,320,2,"GOA",0,121
200301,2003,1180751,1180649,30420,1,340,2,"GOA",0,121
200301,2003,1180751,1180649,30420,1,410,2,"GOA",0,121
200301,2003,1180755,1180649,30420,3,410,1,"GOA",0,121
200301,2003,1180755,1180649,30420,1,290,1,"GOA",0,121
200301,2003,1180755,1180649,30420,3,350,1,"GOA",0,121
200301,2003,1180755,1180649,30420,4,360,1,"GOA",0,121
200301,2003,1180755,1180649,30420,2,380,1,"GOA",0,121
200301,2003,1180755,1180649,30420,1,430,1,"GOA",0,121
200301,2003,1180755,1180649,30420,2,310,2,"GOA",0,121
200301,2003,1180755,1180649,30420,2,330,2,"GOA",0,121
200301,2003,1180755,1180649,30420,3,350,2,"GOA",0,121
200301,2003,1180755,1180649,30420,1,290,2,"GOA",0,121
200301,2003,1180755,1180649,30420,2,330,1,"GOA",0,121
200301,2003,1180755,1180649,30420,3,400,1,"GOA",0,121
200301,2003,1180755,1180649,30420,1,360,2,"GOA",0,121
200301,2003,1180755,1180649,30420,1,280,1,"GOA",0,121
200301,2003,1180755,1180649,30420,1,420,2,"GOA",0,121
200301,2003,1180755,1180649,30420,1,420,1,"GOA",0,121
200301,2003,1167062,1166835,30420,1,400,1,"GOA",0,131
200301,2003,1166911,1166835,30420,1,270,1,"GOA",2.1,20
200301,2003,1166911,1166835,30420,1,370,1,"GOA",2.1,20
200301,2003,1166911,1166835,30420,1,390,1,"GOA",2.1,20
200301,2003,1166911,1166835,30420,1,390,2,"GOA",2.1,20
200301,2003,1166911,1166835,30420,1,400,1,"GOA",2.1,20
200301,2003,1166911,1166835,30420,1,410,1,"GOA",2.1,20
200301,2003,1166911,1166835,30420,1,380,1,"GOA",2.1,20
200301,2003,1180723,1180649,30420,2,290,1,"GOA",0,122
200301,2003,1180723,1180649,30420,3,330,1,"GOA",0,122
200301,2003,1180723,1180649,30420,12,390,1,"GOA",0,122
200301,2003,1180723,1180649,30420,1,400,2,"GOA",0,122
200301,2003,1180723,1180649,30420,1,440,2,"GOA",0,122
200301,2003,1180723,1180649,30420,1,410,2,"GOA",0,122
200301,2003,1180723,1180649,30420,4,420,2,"GOA",0,122
200301,2003,1180723,1180649,30420,1,430,2,"GOA",0,122
200301,2003,1180723,1180649,30420,2,460,2,"GOA",0,122
200301,2003,1180723,1180649,30420,1,310,1,"GOA",0,122
200301,2003,1180723,1180649,30420,2,370,2,"GOA",0,122
200301,2003,1180723,1180649,30420,1,300,1,"GOA",0,122
200301,2003,1180723,1180649,30420,3,330,2,"GOA",0,122
200301,2003,1180723,1180649,30420,1,450,2,"GOA",0,122
200301,2003,1180723,1180649,30420,5,400,1,"GOA",0,122
200301,2003,1180723,1180649,30420,3,320,2,"GOA",0,122
200301,2003,1180723,1180649,30420,1,360,2,"GOA",0,122
200301,2003,1180723,1180649,30420,1,270,1,"GOA",0,122
200301,2003,1180723,1180649,30420,2,320,1,"GOA",0,122
200301,2003,1180723,1180649,30420,1,360,1,"GOA",0,122
200301,2003,1180723,1180649,30420,3,370,1,"GOA",0,122
200301,2003,1180723,1180649,30420,8,380,1,"GOA",0,122
200301,2003,1180723,1180649,30420,3,410,1,"GOA",0,122
200301,2003,1180723,1180649,30420,1,310,2,"GOA",0,122
200301,2003,1180723,1180649,30420,1,390,2,"GOA",0,122
200301,2003,1180723,1180649,30420,1,340,2,"GOA",0,122
200301,2003,1180723,1180649,30420,1,350,2,"GOA",0,122
200301,2003,1180723,1180649,30420,1,380,2,"GOA",0,122
200301,2003,1180724,1180649,30420,7,340,1,"GOA",0,122
200301,2003,1180724,1180649,30420,1,290,1,"GOA",0,122
200301,2003,1180724,1180649,30420,5,320,1,"GOA",0,122
200301,2003,1180724,1180649,30420,2,330,1,"GOA",0,122
200301,2003,1180724,1180649,30420,5,350,1,"GOA",0,122
200301,2003,1180724,1180649,30420,7,360,1,"GOA",0,122
200301,2003,1180724,1180649,30420,3,380,1,"GOA",0,122
200301,2003,1180724,1180649,30420,16,390,1,"GOA",0,122
200301,2003,1180724,1180649,30420,4,400,1,"GOA",0,122
200301,2003,1180724,1180649,30420,3,410,1,"GOA",0,122
200301,2003,1180724,1180649,30420,5,310,2,"GOA",0,122
200301,2003,1180724,1180649,30420,6,320,2,"GOA",0,122
200301,2003,1180724,1180649,30420,9,330,2,"GOA",0,122
200301,2003,1180724,1180649,30420,5,350,2,"GOA",0,122
200301,2003,1180724,1180649,30420,3,360,2,"GOA",0,122
200301,2003,1180724,1180649,30420,7,370,2,"GOA",0,122
200301,2003,1180724,1180649,30420,7,380,2,"GOA",0,122
200301,2003,1180724,1180649,30420,18,390,2,"GOA",0,122
200301,2003,1180724,1180649,30420,17,400,2,"GOA",0,122
200301,2003,1180724,1180649,30420,13,420,2,"GOA",0,122
200301,2003,1180724,1180649,30420,1,440,2,"GOA",0,122
200301,2003,1180724,1180649,30420,3,310,1,"GOA",0,122
200301,2003,1180724,1180649,30420,1,420,1,"GOA",0,122
200301,2003,1180724,1180649,30420,10,410,2,"GOA",0,122
200301,2003,1180724,1180649,30420,11,370,1,"GOA",0,122
200301,2003,1180724,1180649,30420,5,340,2,"GOA",0,122
200301,2003,1180724,1180649,30420,3,430,2,"GOA",0,122
200301,2003,1180726,1180649,30420,1,320,2,"GOA",0,221
200301,2003,1180728,1180649,30420,1,360,1,"GOA",1,122
200301,2003,1180728,1180649,30420,1,390,1,"GOA",1,122
200301,2003,1180728,1180649,30420,1,370,1,"GOA",1,122
200301,2003,1180735,1180649,30420,25,380,1,"GOA",1,122
200301,2003,1180735,1180649,30420,17,370,1,"GOA",1,122
200301,2003,1180735,1180649,30420,2,340,2,"GOA",1,122
200301,2003,1180735,1180649,30420,16,400,2,"GOA",1,122
200301,2003,1180735,1180649,30420,8,410,2,"GOA",1,122
200301,2003,1180735,1180649,30420,2,420,2,"GOA",1,122
200301,2003,1180735,1180649,30420,2,320,1,"GOA",1,122
200301,2003,1180735,1180649,30420,1,330,1,"GOA",1,122
200301,2003,1180735,1180649,30420,3,340,1,"GOA",1,122
200301,2003,1180735,1180649,30420,9,360,1,"GOA",1,122
200301,2003,1180735,1180649,30420,8,400,1,"GOA",1,122
200301,2003,1180735,1180649,30420,2,420,1,"GOA",1,122
200301,2003,1180735,1180649,30420,1,240,2,"GOA",1,122
200301,2003,1180735,1180649,30420,3,310,2,"GOA",1,122
200301,2003,1180735,1180649,30420,2,320,2,"GOA",1,122
200301,2003,1180735,1180649,30420,1,330,2,"GOA",1,122
200301,2003,1180735,1180649,30420,8,360,2,"GOA",1,122
200301,2003,1180735,1180649,30420,15,370,2,"GOA",1,122
200301,2003,1180735,1180649,30420,33,380,2,"GOA",1,122
200301,2003,1180735,1180649,30420,21,390,2,"GOA",1,122
200301,2003,1180735,1180649,30420,3,350,1,"GOA",1,122
200301,2003,1180735,1180649,30420,12,390,1,"GOA",1,122
200301,2003,1180735,1180649,30420,3,410,1,"GOA",1,122
200301,2003,1180735,1180649,30420,1,300,2,"GOA",1,122
200301,2003,1180735,1180649,30420,10,350,2,"GOA",1,122
200301,2003,1180736,1180649,30420,3,400,1,"GOA",0,122
200301,2003,1180736,1180649,30420,1,310,1,"GOA",0,122
200301,2003,1180736,1180649,30420,1,340,1,"GOA",0,122
200301,2003,1180736,1180649,30420,1,350,1,"GOA",0,122
200301,2003,1180736,1180649,30420,2,370,1,"GOA",0,122
200301,2003,1180736,1180649,30420,4,380,1,"GOA",0,122
200301,2003,1180736,1180649,30420,5,390,1,"GOA",0,122
200301,2003,1180736,1180649,30420,3,410,1,"GOA",0,122
200301,2003,1180736,1180649,30420,3,430,1,"GOA",0,122
200301,2003,1180736,1180649,30420,5,440,1,"GOA",0,122
200301,2003,1180736,1180649,30420,1,450,1,"GOA",0,122
200301,2003,1180736,1180649,30420,1,320,2,"GOA",0,122
200301,2003,1180736,1180649,30420,1,350,2,"GOA",0,122
200301,2003,1180736,1180649,30420,1,360,2,"GOA",0,122
200301,2003,1180736,1180649,30420,1,370,2,"GOA",0,122
200301,2003,1180736,1180649,30420,6,390,2,"GOA",0,122
200301,2003,1180736,1180649,30420,1,400,2,"GOA",0,122
200301,2003,1180736,1180649,30420,4,410,2,"GOA",0,122
200301,2003,1180736,1180649,30420,4,420,2,"GOA",0,122
200301,2003,1180736,1180649,30420,4,430,2,"GOA",0,122
200301,2003,1180736,1180649,30420,9,440,2,"GOA",0,122
200301,2003,1180736,1180649,30420,4,470,2,"GOA",0,122
200301,2003,1180736,1180649,30420,1,480,2,"GOA",0,122
200301,2003,1180736,1180649,30420,1,490,2,"GOA",0,122
200301,2003,1180736,1180649,30420,6,380,2,"GOA",0,122
200301,2003,1180736,1180649,30420,3,360,1,"GOA",0,122
200301,2003,1180736,1180649,30420,1,340,2,"GOA",0,122
200301,2003,1180736,1180649,30420,7,450,2,"GOA",0,122
200301,2003,1180736,1180649,30420,1,330,1,"GOA",0,122
200301,2003,1180736,1180649,30420,6,420,1,"GOA",0,122
200301,2003,1180736,1180649,30420,3,460,2,"GOA",0,122
200301,2003,1167044,1166835,30420,1,250,1,"GOA",0,30
200301,2003,1167058,1166835,30420,1,410,2,"GOA",5.8,131
200301,2003,1167060,1166835,30420,1,440,2,"GOA",0,131
200301,2003,1166886,1166835,30420,1,260,1,"GOA",4.1,13
200301,2003,1166886,1166835,30420,1,200,2,"GOA",4.1,13
200301,2003,1166886,1166835,30420,1,220,2,"GOA",4.1,13
200301,2003,1166886,1166835,30420,1,230,2,"GOA",4.1,13
200301,2003,1166886,1166835,30420,1,240,1,"GOA",4.1,13
200301,2003,1166886,1166835,30420,1,240,2,"GOA",4.1,13
200301,2003,1166886,1166835,30420,1,250,1,"GOA",4.1,13
200301,2003,1166886,1166835,30420,1,260,2,"GOA",4.1,13
200301,2003,1166886,1166835,30420,1,270,2,"GOA",4.1,13
200301,2003,1166886,1166835,30420,1,280,1,"GOA",4.1,13
200301,2003,1166886,1166835,30420,4,300,2,"GOA",4.1,13
200301,2003,1166886,1166835,30420,2,310,2,"GOA",4.1,13
200301,2003,1166886,1166835,30420,3,310,1,"GOA",4.1,13
200301,2003,1166886,1166835,30420,3,330,2,"GOA",4.1,13
200301,2003,1166886,1166835,30420,1,320,2,"GOA",4.1,13
200301,2003,1166886,1166835,30420,3,320,1,"GOA",4.1,13
200301,2003,1166886,1166835,30420,3,330,1,"GOA",4.1,13
200301,2003,1166886,1166835,30420,1,340,1,"GOA",4.1,13
200301,2003,1166886,1166835,30420,1,340,2,"GOA",4.1,13
200301,2003,1166886,1166835,30420,1,370,2,"GOA",4.1,13
200301,2003,1166887,1166835,30420,1,330,1,"GOA",0,110
200301,2003,1166887,1166835,30420,1,250,2,"GOA",0,110
200301,2003,1166887,1166835,30420,1,280,1,"GOA",0,110
200301,2003,1166887,1166835,30420,1,320,2,"GOA",0,110
200301,2003,1166895,1166835,30420,1,390,2,"GOA",0,111
200301,2003,1166895,1166835,30420,1,360,1,"GOA",0,111
200301,2003,1166895,1166835,30420,1,380,1,"GOA",0,111
200301,2003,1166895,1166835,30420,1,390,1,"GOA",0,111
200301,2003,1166895,1166835,30420,2,410,1,"GOA",0,111
200301,2003,1166895,1166835,30420,1,430,2,"GOA",0,111
200301,2003,1166895,1166835,30420,1,440,2,"GOA",0,111
200301,2003,1166895,1166835,30420,1,340,1,"GOA",0,111
200301,2003,1166895,1166835,30420,1,290,2,"GOA",0,111
200301,2003,1166895,1166835,30420,3,300,2,"GOA",0,111
200301,2003,1166895,1166835,30420,1,260,1,"GOA",0,111
200301,2003,1166895,1166835,30420,1,260,2,"GOA",0,111
200301,2003,1166895,1166835,30420,1,270,2,"GOA",0,111
200301,2003,1166895,1166835,30420,1,280,1,"GOA",0,111
200301,2003,1166896,1166835,30420,1,410,1,"GOA",0,111
200301,2003,1166900,1166835,30420,3,330,1,"GOA",0,111
200301,2003,1166900,1166835,30420,1,290,1,"GOA",0,111
200301,2003,1166900,1166835,30420,2,310,2,"GOA",0,111
200301,2003,1166900,1166835,30420,2,320,2,"GOA",0,111
200301,2003,1166900,1166835,30420,1,330,2,"GOA",0,111
200301,2003,1166900,1166835,30420,3,340,1,"GOA",0,111
200301,2003,1166900,1166835,30420,3,340,2,"GOA",0,111
200301,2003,1166900,1166835,30420,3,350,1,"GOA",0,111
200301,2003,1166900,1166835,30420,1,380,1,"GOA",0,111
200301,2003,1166900,1166835,30420,5,350,2,"GOA",0,111
200301,2003,1166900,1166835,30420,1,370,1,"GOA",0,111
200301,2003,1166900,1166835,30420,1,370,2,"GOA",0,111
200301,2003,1166900,1166835,30420,1,380,2,"GOA",0,111
200301,2003,1166900,1166835,30420,2,390,1,"GOA",0,111
200301,2003,1166902,1166835,30420,1,200,2,"GOA",0,13
200301,2003,1166902,1166835,30420,1,220,1,"GOA",0,13
200301,2003,1166902,1166835,30420,1,300,1,"GOA",0,13
200301,2003,1166902,1166835,30420,1,330,2,"GOA",0,13
200301,2003,1166903,1166835,30420,1,190,1,"GOA",0,13
200301,2003,1166903,1166835,30420,1,310,1,"GOA",0,13
200301,2003,1166903,1166835,30420,1,310,2,"GOA",0,13
200301,2003,1166903,1166835,30420,1,320,2,"GOA",0,13
200301,2003,1166903,1166835,30420,1,150,1,"GOA",0,13
200301,2003,1166903,1166835,30420,1,170,1,"GOA",0,13
200301,2003,1166903,1166835,30420,1,200,1,"GOA",0,13
200301,2003,1166903,1166835,30420,1,210,1,"GOA",0,13
200301,2003,1166903,1166835,30420,1,210,2,"GOA",0,13
200301,2003,1166903,1166835,30420,2,220,1,"GOA",0,13
200301,2003,1166903,1166835,30420,6,220,2,"GOA",0,13
200301,2003,1166903,1166835,30420,2,230,1,"GOA",0,13
200301,2003,1166903,1166835,30420,4,230,2,"GOA",0,13
200301,2003,1166903,1166835,30420,2,240,1,"GOA",0,13
200301,2003,1166903,1166835,30420,4,240,2,"GOA",0,13
200301,2003,1166903,1166835,30420,2,250,1,"GOA",0,13
200301,2003,1166903,1166835,30420,2,260,1,"GOA",0,13
200301,2003,1166903,1166835,30420,3,260,2,"GOA",0,13
200301,2003,1166903,1166835,30420,1,270,2,"GOA",0,13
200301,2003,1166903,1166835,30420,2,280,1,"GOA",0,13
200301,2003,1166903,1166835,30420,1,350,1,"GOA",0,13
200301,2003,1166903,1166835,30420,3,330,1,"GOA",0,13
200301,2003,1166903,1166835,30420,3,340,2,"GOA",0,13
200301,2003,1166903,1166835,30420,5,340,1,"GOA",0,13
200301,2003,1166903,1166835,30420,1,350,2,"GOA",0,13
200301,2003,1166903,1166835,30420,1,360,2,"GOA",0,13
200301,2003,1166903,1166835,30420,2,360,1,"GOA",0,13
200301,2003,1166903,1166835,30420,2,370,2,"GOA",0,13
200301,2003,1166903,1166835,30420,3,370,1,"GOA",0,13
200301,2003,1166903,1166835,30420,1,380,1,"GOA",0,13
200301,2003,1166903,1166835,30420,1,380,2,"GOA",0,13
200301,2003,1166903,1166835,30420,1,390,1,"GOA",0,13
200301,2003,1166903,1166835,30420,1,390,2,"GOA",0,13
200301,2003,1166903,1166835,30420,1,400,2,"GOA",0,13
200301,2003,1166903,1166835,30420,2,290,1,"GOA",0,13
200301,2003,1166903,1166835,30420,1,300,2,"GOA",0,13
200301,2003,1166903,1166835,30420,2,300,1,"GOA",0,13
200301,2003,1173490,1173315,30420,1,320,2,"GOA",0,111
200301,2003,1173490,1173315,30420,1,310,1,"GOA",0,111
200301,2003,1173490,1173315,30420,1,330,1,"GOA",0,111
200301,2003,1173490,1173315,30420,1,340,1,"GOA",0,111
200301,2003,1173491,1173315,30420,1,340,2,"GOA",0,111
200301,2003,1173498,1173315,30420,1,240,1,"GOA",0,10
200301,2003,1173498,1173315,30420,1,260,1,"GOA",0,10
200301,2003,1173498,1173315,30420,1,320,1,"GOA",0,10
200301,2003,1180710,1180649,30420,1,230,1,"GOA",0,13
200301,2003,1173503,1173315,30420,1,300,1,"GOA",1.12,10
200301,2003,1173505,1173315,30420,1,350,1,"GOA",0,210
200301,2003,1173505,1173315,30420,1,300,1,"GOA",0,210
200301,2003,1173505,1173315,30420,2,310,2,"GOA",0,210
200301,2003,1173505,1173315,30420,1,310,1,"GOA",0,210
200301,2003,1173505,1173315,30420,1,340,1,"GOA",0,210
200301,2003,1173505,1173315,30420,2,380,1,"GOA",0,210
200301,2003,1173505,1173315,30420,1,390,1,"GOA",0,210
200301,2003,1173505,1173315,30420,2,360,2,"GOA",0,210
200301,2003,1173505,1173315,30420,1,370,2,"GOA",0,210
200301,2003,1173506,1173315,30420,1,330,1,"GOA",0,111
200301,2003,1173507,1173315,30420,1,350,1,"GOA",0,111
200301,2003,1173507,1173315,30420,1,310,1,"GOA",0,111
200301,2003,1173509,1173315,30420,1,350,1,"GOA",0,10
200301,2003,1173509,1173315,30420,1,380,1,"GOA",0,10
200301,2003,1173509,1173315,30420,1,400,1,"GOA",0,10
200301,2003,1173509,1173315,30420,1,320,2,"GOA",0,10
200301,2003,1173509,1173315,30420,1,340,2,"GOA",0,10
