"","YEAR","FMP_AREA","SPECIES","LENGTH","WEIGHT","AGE","PERFORMANCE"
"576",1996,"GOA",303,36,0.69,NA,NA
"577",1996,"GOA",303,36,0.72,NA,NA
"578",1996,"GOA",303,36,0.72,NA,NA
"579",1996,"GOA",303,36,0.74,NA,NA
"580",1996,"GOA",303,36,0.76,NA,NA
"581",1996,"GOA",303,37,0.69,NA,NA
"582",1996,"GOA",303,37,0.7,NA,NA
"583",1996,"GOA",303,37,0.71,NA,NA
"584",1996,"GOA",303,37,0.73,NA,NA
"585",1996,"GOA",303,37,0.74,NA,NA
"586",1996,"GOA",303,37,0.74,NA,NA
"587",1996,"GOA",303,37,0.75,NA,NA
"588",1996,"GOA",303,38,0.74,NA,NA
"589",1996,"GOA",303,38,0.74,NA,NA
"590",1996,"GOA",303,38,0.76,NA,NA
"591",1996,"GOA",303,38,0.77,NA,NA
"592",1996,"GOA",303,38,0.78,NA,NA
"593",1996,"GOA",303,38,0.83,NA,NA
"594",1996,"GOA",303,39,0.74,NA,NA
"595",1996,"GOA",303,39,0.77,NA,NA
"596",1996,"GOA",303,39,0.79,NA,NA
"597",1996,"GOA",303,39,0.8,NA,NA
"598",1996,"GOA",303,39,0.83,NA,NA
"599",1996,"GOA",303,39,0.88,NA,NA
"600",1996,"GOA",303,40,0.91,NA,NA
"601",1996,"GOA",303,40,0.94,NA,NA
"602",1996,"GOA",303,40,0.96,NA,NA
"603",1996,"GOA",303,41,0.93,NA,NA
"604",1996,"GOA",303,41,1.13,NA,NA
"605",1996,"GOA",303,28,0.29,NA,NA
"606",1996,"GOA",303,28,0.35,NA,NA
"607",1996,"GOA",303,29,0.32,NA,NA
"608",1996,"GOA",303,30,0.38,NA,NA
"609",1996,"GOA",303,30,0.43,NA,NA
"610",1996,"GOA",303,31,0.41,NA,NA
"611",1996,"GOA",303,31,0.43,NA,NA
"612",1996,"GOA",303,31,0.46,NA,NA
"613",1996,"GOA",303,31,0.48,NA,NA
"614",1996,"GOA",303,32,0.48,NA,NA
"615",1996,"GOA",303,32,0.5,NA,NA
"616",1996,"GOA",303,32,0.51,NA,NA
"617",1996,"GOA",303,32,0.53,NA,NA
"618",1996,"GOA",303,32,0.56,NA,NA
"619",1996,"GOA",303,33,0.52,NA,NA
"620",1996,"GOA",303,33,0.55,NA,NA
"621",1996,"GOA",303,33,0.56,NA,NA
"622",1996,"GOA",303,33,0.58,NA,NA
"623",1996,"GOA",303,34,0.58,NA,NA
"624",1996,"GOA",303,34,0.59,NA,NA
"625",1997,"GOA",303,25,0.25,NA,1
"626",1997,"GOA",303,29,0.4,NA,1
"627",1997,"GOA",303,31,0.45,NA,1
"628",1997,"GOA",303,35,0.55,NA,1
"629",1997,"GOA",303,35,0.6,NA,1
"630",1997,"GOA",303,35,0.6,NA,1
"631",1997,"GOA",303,35,0.6,NA,1
"632",1997,"GOA",303,36,0.55,NA,1
"633",1997,"GOA",303,36,0.6,NA,1
"634",1997,"GOA",303,36,0.65,NA,1
"635",1997,"GOA",303,36,0.65,NA,1
"636",1997,"GOA",303,36,0.7,NA,1
"637",1997,"GOA",303,36,0.7,NA,1
"638",1997,"GOA",303,36,0.7,NA,1
"639",1997,"GOA",303,36,0.75,NA,1
"640",1997,"GOA",303,37,0.6,NA,1
"641",1997,"GOA",303,37,0.65,NA,1
"642",1997,"GOA",303,37,0.7,NA,1
"643",1997,"GOA",303,37,0.7,NA,1
"644",1997,"GOA",303,37,0.8,NA,1
"645",1997,"GOA",303,38,0.7,NA,1
"646",1997,"GOA",303,38,0.75,NA,1
"647",1997,"GOA",303,38,0.75,NA,1
"648",1997,"GOA",303,38,0.75,NA,1
"649",1997,"GOA",303,38,0.75,NA,1
"650",1997,"GOA",303,39,0.75,NA,1
"651",1997,"GOA",303,39,0.75,NA,1
"652",1997,"GOA",303,39,0.8,NA,1
"653",1997,"GOA",303,42,1,NA,1
"654",1997,"GOA",303,37,0.65,NA,1
"655",1997,"GOA",303,37,0.65,NA,1
"656",1997,"GOA",303,37,0.7,NA,1
"657",1997,"GOA",303,37,0.7,NA,1
"658",1997,"GOA",303,37,0.75,NA,1
"659",1997,"GOA",303,38,0.65,NA,1
"660",1997,"GOA",303,38,0.7,NA,1
"661",1997,"GOA",303,38,0.75,NA,1
"662",1997,"GOA",303,38,0.75,NA,1
"663",1997,"GOA",303,39,0.6,NA,1
"664",1997,"GOA",303,39,0.75,NA,1
"665",1997,"GOA",303,39,0.8,NA,1
"666",1997,"GOA",303,39,0.8,NA,1
"667",1997,"GOA",303,39,0.8,NA,1
"668",1997,"GOA",303,40,0.8,NA,1
"669",1997,"GOA",303,40,0.9,NA,1
"670",1997,"GOA",303,34,0.55,NA,1
"671",1997,"GOA",303,35,0.55,NA,1
"672",1997,"GOA",303,37,0.65,NA,1
"673",1997,"GOA",303,32,0.5,NA,1
"674",1997,"GOA",303,34,0.55,NA,1
"675",1997,"GOA",303,35,0.6,NA,1
"676",1997,"GOA",303,35,0.6,NA,1
"677",1997,"GOA",303,35,0.7,NA,1
"678",1997,"GOA",303,35,0.7,NA,1
"679",1997,"GOA",303,36,0.65,NA,1
"680",1997,"GOA",303,36,0.7,NA,1
"681",1997,"GOA",303,37,0.7,NA,1
"682",1997,"GOA",303,38,0.75,NA,1
"683",1997,"GOA",303,30,0.4,NA,9
"684",1997,"GOA",303,32,0.45,NA,9
"685",1997,"GOA",303,32,0.5,NA,9
"686",1997,"GOA",303,33,0.5,NA,9
"687",1997,"GOA",303,33,0.55,NA,9
"688",1997,"GOA",303,34,0.6,NA,9
"689",1997,"GOA",303,34,0.6,NA,9
"690",1997,"GOA",303,34,0.6,NA,9
"691",1997,"GOA",303,35,0.6,NA,9
"692",1997,"GOA",303,35,0.6,NA,9
"693",1997,"GOA",303,35,0.6,NA,9
"694",1997,"GOA",303,35,0.65,NA,9
"695",1997,"GOA",303,35,0.65,NA,9
"696",1997,"GOA",303,35,0.65,NA,9
"697",1997,"GOA",303,35,0.65,NA,9
"698",1997,"GOA",303,35,0.7,NA,9
"699",1997,"GOA",303,35,0.7,NA,9
"700",1997,"GOA",303,36,0.65,NA,9
"701",1997,"GOA",303,36,0.7,NA,9
"702",1997,"GOA",303,36,0.75,NA,9
"703",1997,"GOA",303,37,0.7,NA,9
"704",1997,"GOA",303,37,0.75,NA,9
"705",1997,"GOA",303,37,0.8,NA,9
"706",1997,"GOA",303,38,0.7,NA,9
"707",1997,"GOA",303,39,0.8,NA,9
"708",1998,"GOA",303,32,0.4,8,1
"709",1998,"GOA",303,36,0.65,11,1
"710",1998,"GOA",303,37,0.7,14,1
"711",1998,"GOA",303,39,0.8,29,1
"712",1998,"GOA",303,39,0.8,18,1
"713",1998,"GOA",303,39,0.85,14,1
"714",1998,"GOA",303,33,0.5,8,1
"715",1998,"GOA",303,36,0.55,11,1
"716",1998,"GOA",303,36,0.6,14,1
"717",1998,"GOA",303,36,0.6,13,1
"718",1998,"GOA",303,36,0.6,14,1
"719",1998,"GOA",303,37,0.6,10,1
"720",1998,"GOA",303,37,0.6,14,1
"721",1998,"GOA",303,37,0.63,16,1
"722",1998,"GOA",303,37,0.7,14,1
"723",1998,"GOA",303,38,0.75,13,1
"724",1998,"GOA",303,38,0.8,23,1
"725",1998,"GOA",303,40,0.9,28,1
"726",1998,"GOA",303,36,0.65,NA,1
"727",1998,"GOA",303,37,0.7,21,1
"728",1998,"GOA",303,38,0.7,21,1
"729",1998,"GOA",303,38,0.75,21,1
"730",1998,"GOA",303,39,0.75,22,1
"731",1998,"GOA",303,39,0.8,21,1
"732",1998,"GOA",303,39,0.8,22,1
"733",1998,"GOA",303,36,0.65,13,1
"734",1998,"GOA",303,37,0.65,13,1
"735",1998,"GOA",303,38,0.75,30,1
"736",1998,"GOA",303,38,0.85,11,1
"737",1998,"GOA",303,39,0.85,16,1
"738",1998,"GOA",303,39,0.85,19,1
"739",1998,"GOA",303,40,0.9,13,1
"740",1998,"GOA",303,35,0.6,11,1
"741",1998,"GOA",303,35,0.6,11,1
"742",1998,"GOA",303,36,0.6,12,1
"743",1998,"GOA",303,36,0.6,13,1
"744",1998,"GOA",303,36,0.65,31,1
"745",1998,"GOA",303,37,0.65,NA,1
"746",1998,"GOA",303,38,0.7,13,1
"747",1998,"GOA",303,38,0.75,12,1
"748",1998,"GOA",303,38,0.75,22,1
"749",1998,"GOA",303,38,0.8,13,1
"750",1998,"GOA",303,39,0.75,14,1
"751",1998,"GOA",303,39,0.8,15,1
"752",1998,"GOA",303,39,0.8,21,1
"753",1998,"GOA",303,40,0.85,22,1
"754",1998,"GOA",303,32,0.45,7,1
"755",1998,"GOA",303,36,0.65,21,1
"756",1998,"GOA",303,37,0.7,22,1
"757",1998,"GOA",303,38,0.8,21,1
"758",1998,"GOA",303,38,0.8,29,1
"759",1998,"GOA",303,39,0.7,18,1
"760",1998,"GOA",303,39,0.9,27,1
"761",1998,"GOA",303,35,0.6,14,1
"762",1998,"GOA",303,37,0.65,33,1
"763",1998,"GOA",303,37,0.7,13,1
"764",1998,"GOA",303,37,0.7,15,1
"765",1998,"GOA",303,37,0.7,13,1
"766",1998,"GOA",303,38,0.75,17,1
"767",1998,"GOA",303,39,0.85,21,1
"768",1998,"GOA",303,36,0.6,12,5
"769",1998,"GOA",303,38,0.75,23,5
"770",1998,"GOA",303,38,0.75,14,5
"771",1998,"GOA",303,39,0.85,22,5
"772",1998,"GOA",303,39,0.85,13,5
"773",1998,"GOA",303,39,0.85,20,5
"774",1998,"GOA",303,40,0.95,27,5
"775",1998,"GOA",303,33,0.48,NA,1
"776",1998,"GOA",303,35,0.63,NA,1
"777",1998,"GOA",303,36,0.69,14,1
"778",1998,"GOA",303,37,0.7,20,1
"779",1998,"GOA",303,37,0.72,16,1
"780",1998,"GOA",303,38,0.72,24,1
"781",1998,"GOA",303,38,0.73,15,1
"782",1998,"GOA",303,39,0.76,14,1
"783",1998,"GOA",303,39,0.8,22,1
"784",1998,"GOA",303,40,0.86,18,1
"785",1998,"GOA",303,40,0.95,24,1
"786",1998,"GOA",303,36,0.62,15,1
"787",1998,"GOA",303,37,0.64,15,1
"788",1998,"GOA",303,37,0.68,14,1
"789",1998,"GOA",303,37,0.72,14,1
"790",1998,"GOA",303,39,NA,22,1
"791",1998,"GOA",303,40,0.8,19,1
"792",1998,"GOA",303,41,0.92,NA,1
"793",1998,"GOA",303,34,0.55,12,1
"794",1998,"GOA",303,35,0.65,13,1
"795",1998,"GOA",303,37,0.71,13,1
"796",1998,"GOA",303,37,0.81,13,1
"797",1998,"GOA",303,39,0.65,16,1
"798",1998,"GOA",303,41,1.2,22,1
"799",1998,"GOA",303,35,0.58,12,1
"800",1998,"GOA",303,35,0.62,13,1
"801",1998,"GOA",303,37,0.71,18,1
"802",1998,"GOA",303,37,0.72,24,1
"803",1998,"GOA",303,38,0.82,16,1
"804",1998,"GOA",303,36,0.68,16,1
"805",1998,"GOA",303,38,0.78,16,1
"806",1998,"GOA",303,39,0.82,14,1
"807",1998,"GOA",303,39,0.82,16,1
"808",1998,"GOA",303,37,0.72,16,1
"809",1998,"GOA",303,37,0.72,13,1
"810",1998,"GOA",303,37,0.72,24,1
"811",1998,"GOA",303,37,0.75,14,1
"812",1998,"GOA",303,38,0.84,15,1
"813",1998,"GOA",303,39,0.79,25,1
"814",1998,"GOA",303,41,1,21,1
"815",1998,"GOA",303,22,0.15,6,4
"816",1998,"GOA",303,36,0.59,17,4
"817",1998,"GOA",303,37,0.65,28,4
"818",1998,"GOA",303,38,0.76,20,4
"819",1998,"GOA",303,39,0.75,NA,4
"820",1998,"GOA",303,39,0.85,22,4
"821",1998,"GOA",303,41,0.91,22,4
"822",1998,"GOA",303,35,0.66,19,1
"823",1998,"GOA",303,36,0.72,NA,1
"824",1998,"GOA",303,38,0.72,NA,1
"825",1998,"GOA",303,37,0.75,15,1
"826",1998,"GOA",303,39,0.83,16,1
"827",1998,"GOA",303,40,0.82,15,1
"828",1998,"GOA",303,38,0.72,14,1
"829",1998,"GOA",303,39,0.75,16,1
"830",1998,"GOA",303,40,0.84,16,1
"831",1998,"GOA",303,40,1.1,24,1
"832",1998,"GOA",303,42,0.9,23,1
"833",1998,"GOA",303,44,0.98,25,1
"834",1998,"GOA",303,39,0.91,22,1
"835",1998,"GOA",303,34,0.5,13,1
"836",1998,"GOA",303,36,0.6,38,1
"837",1998,"GOA",303,36,0.72,15,1
"838",1998,"GOA",303,37,0.7,13,1
"839",1998,"GOA",303,33,0.55,10,1
"840",1998,"GOA",303,33,0.55,10,1
"841",1998,"GOA",303,41,0.9,25,1
"842",1998,"GOA",303,41,1.1,21,1
"843",1998,"GOA",303,42,1.1,20,1
"844",1998,"GOA",303,43,1.1,28,1
"845",1998,"GOA",303,43,1.15,24,1
"846",1998,"GOA",303,43,1.15,40,1
"847",1998,"GOA",303,44,1.15,26,1
"848",1998,"GOA",303,44,1.25,43,1
"849",1998,"GOA",303,34,0.6,14,1
"850",1998,"GOA",303,35,0.65,15,1
"851",1998,"GOA",303,36,0.7,20,1
"852",1998,"GOA",303,36,0.75,16,1
"853",1998,"GOA",303,37,0.75,17,1
"854",1998,"GOA",303,37,0.75,14,1
"855",1998,"GOA",303,38,0.7,18,1
"856",1998,"GOA",303,38,0.85,18,1
"857",1998,"GOA",303,40,0.82,30,1
"858",1998,"GOA",303,40,0.95,21,1
"859",1998,"GOA",303,33,0.5,10,1
"860",1998,"GOA",303,34,0.6,8,1
"861",1998,"GOA",303,34,0.65,33,1
"862",1998,"GOA",303,35,0.6,11,1
"863",1998,"GOA",303,35,0.63,14,1
"864",1998,"GOA",303,35,0.65,16,1
"865",1998,"GOA",303,36,0.65,16,1
"866",1998,"GOA",303,37,0.75,23,1
"867",1998,"GOA",303,37,0.8,22,1
"868",1998,"GOA",303,39,0.85,22,1
"869",1998,"GOA",303,32,0.5,9,1
"870",1998,"GOA",303,33,0.5,13,1
"871",1998,"GOA",303,34,0.55,14,1
"872",1998,"GOA",303,34,0.57,9,1
"873",1998,"GOA",303,36,0.7,17,1
"874",1998,"GOA",303,38,0.75,16,1
"875",1998,"GOA",303,38,0.77,18,1
"876",1998,"GOA",303,39,0.85,21,1
"877",1998,"GOA",303,39,0.87,14,1
"878",1998,"GOA",303,40,0.95,24,1
"879",1998,"GOA",303,33,0.5,9,1
"880",1998,"GOA",303,33,0.55,13,1
"881",1998,"GOA",303,33,0.57,10,1
"882",1998,"GOA",303,33,0.6,9,1
"883",1998,"GOA",303,35,0.62,12,1
"884",1998,"GOA",303,35,0.62,13,1
"885",1998,"GOA",303,35,0.7,11,1
"886",1998,"GOA",303,39,0.85,25,1
"887",1998,"GOA",303,40,0.8,16,1
"888",1998,"GOA",303,33,0.55,9,1
"889",1998,"GOA",303,34,0.57,11,1
"890",1998,"GOA",303,35,0.65,12,1
"891",1998,"GOA",303,39,0.9,22,1
"892",1998,"GOA",303,39,0.9,24,1
"893",1998,"GOA",303,39,0.9,23,1
"894",1998,"GOA",303,40,0.9,29,1
"895",1998,"GOA",303,40,0.95,22,1
"896",1998,"GOA",303,41,0.95,21,1
"897",1998,"GOA",303,41,1.05,20,1
"898",1998,"GOA",303,36,0.62,19,1
"899",1998,"GOA",303,36,0.7,15,1
"900",1998,"GOA",303,36,0.72,21,1
"901",1998,"GOA",303,36,0.75,NA,1
"902",1998,"GOA",303,37,0.75,18,1
"903",1998,"GOA",303,38,0.82,20,1
"904",1998,"GOA",303,38,0.9,16,1
"905",1998,"GOA",303,39,0.9,33,1
"906",1998,"GOA",303,41,1,17,1
"907",1998,"GOA",303,44,0.95,26,1
"908",1998,"GOA",303,41,0.9,19,1
"909",1998,"GOA",303,28,0.3,8,1
"910",1998,"GOA",303,33,0.55,27,1
"911",1998,"GOA",303,34,0.55,12,1
"912",1998,"GOA",303,35,0.65,30,1
"913",1998,"GOA",303,37,0.7,12,1
"914",1998,"GOA",303,37,0.8,32,1
"915",1998,"GOA",303,39,0.85,23,1
"916",1998,"GOA",303,40,0.9,20,1
"917",1998,"GOA",303,41,0.95,32,1
"918",1998,"GOA",303,30,0.4,9,1
"919",1998,"GOA",303,34,0.55,13,1
"920",1998,"GOA",303,34,0.6,10,1
"921",1998,"GOA",303,37,0.7,13,1
"922",1998,"GOA",303,37,0.72,12,1
"923",1998,"GOA",303,37,0.75,19,1
"924",1998,"GOA",303,38,0.75,13,1
"925",1998,"GOA",303,38,0.83,15,1
"926",1998,"GOA",303,38,0.85,17,1
"927",1998,"GOA",303,41,0.92,23,1
"928",1998,"GOA",303,35,0.65,32,1
"929",1998,"GOA",303,36,0.7,12,1
"930",1998,"GOA",303,36,0.7,40,1
"931",1998,"GOA",303,36,0.72,22,1
"932",1998,"GOA",303,37,0.7,13,1
"933",1998,"GOA",303,38,0.8,16,1
"934",1998,"GOA",303,39,0.8,26,1
"935",1998,"GOA",303,39,0.85,14,1
"936",1998,"GOA",303,40,0.87,28,1
"937",1998,"GOA",303,40,0.95,16,1
"938",1998,"GOA",303,39,0.8,11,1
"939",1998,"GOA",303,28,0.3,6,NA
"940",1998,"GOA",303,29,0.5,7,NA
"941",1998,"GOA",303,32,0.6,8,NA
"942",1998,"GOA",303,32,0.7,8,NA
"943",1998,"GOA",303,33,0.8,8,NA
"944",1998,"GOA",303,34,0.7,9,NA
"945",1998,"GOA",303,34,0.8,14,NA
"946",1998,"GOA",303,35,0.7,13,NA
"947",1998,"GOA",303,35,0.8,NA,NA
"948",1998,"GOA",303,35,1,11,NA
"949",1998,"GOA",303,36,0.9,11,NA
"950",1998,"GOA",303,37,0.9,21,NA
"951",1998,"GOA",303,37,0.9,10,NA
"952",1998,"GOA",303,37,1,14,NA
"953",1998,"GOA",303,37,1,10,NA
"954",1998,"GOA",303,37,1,29,NA
"955",1998,"GOA",303,38,0.9,13,NA
"956",1998,"GOA",303,38,1,9,NA
"957",1998,"GOA",303,38,1,15,NA
"958",1998,"GOA",303,38,1,11,NA
"959",1998,"GOA",303,38,1,18,NA
"960",1998,"GOA",303,38,1,30,NA
"961",1998,"GOA",303,38,1,11,NA
"962",1998,"GOA",303,39,1,18,NA
"963",1998,"GOA",303,39,1.1,15,NA
"964",1998,"GOA",303,39,1.1,24,NA
"965",1998,"GOA",303,39,1.1,39,NA
"966",1998,"GOA",303,39,1.1,17,NA
"967",1998,"GOA",303,39,1.1,22,NA
"968",1998,"GOA",303,39,1.1,27,NA
"969",1998,"GOA",303,39,1.1,35,NA
"970",1998,"GOA",303,39,1.2,14,NA
"971",1998,"GOA",303,39,1.2,14,NA
"972",1998,"GOA",303,40,1,16,NA
"973",1998,"GOA",303,40,1,22,NA
"974",1998,"GOA",303,40,1,16,NA
"975",1998,"GOA",303,40,1.1,38,NA
"976",1998,"GOA",303,41,1.2,18,NA
"977",1998,"GOA",303,41,1.2,24,NA
"978",1998,"GOA",303,41,1.3,14,NA
"979",1998,"GOA",303,41,1.3,16,NA
"980",1998,"GOA",303,42,1.2,16,NA
"981",1998,"GOA",303,42,1.2,16,NA
"982",1998,"GOA",303,42,1.2,26,NA
"983",1998,"GOA",303,42,1.3,18,NA
"984",1998,"GOA",303,42,1.3,23,NA
"985",1998,"GOA",303,42,1.3,17,NA
"986",1998,"GOA",303,42,1.4,25,NA
"987",1998,"GOA",303,42,1.4,19,NA
"988",1998,"GOA",303,42,1.4,22,NA
"989",1998,"GOA",303,43,1.3,16,NA
"990",1998,"GOA",303,43,1.3,19,NA
"991",1998,"GOA",303,43,1.3,22,NA
"992",1998,"GOA",303,43,1.4,23,NA
"993",1998,"GOA",303,43,1.4,15,NA
"994",1998,"GOA",303,45,1.5,24,NA
"995",1998,"GOA",303,40,1.1,14,NA
"996",1998,"GOA",303,40,1.1,21,NA
"997",1998,"GOA",303,40,1.2,17,NA
"998",1998,"GOA",303,40,1.2,15,NA
"999",1998,"GOA",303,40,1.2,25,NA
"1000",1998,"GOA",303,40,1.3,17,NA
"1001",1998,"GOA",303,40,1.3,15,NA
"1002",1998,"GOA",303,41,1,13,NA
"1003",1998,"GOA",303,41,1.1,23,NA
"1004",1998,"GOA",303,41,1.1,16,NA
"1005",1998,"GOA",303,41,1.2,14,NA
"1006",1998,"GOA",303,41,1.2,14,NA
"1007",1998,"GOA",303,41,1.2,14,NA
"1008",1998,"GOA",303,41,1.2,23,NA
"1009",1998,"GOA",303,38,0.77,14,NA
"1010",1998,"GOA",303,38,0.78,29,NA
"1011",1998,"GOA",303,38,0.79,24,NA
"1012",1998,"GOA",303,38,0.8,18,NA
"1013",1998,"GOA",303,38,0.81,26,NA
"1014",1998,"GOA",303,38,0.84,28,NA
"1015",1998,"GOA",303,39,0.78,27,NA
"1016",1998,"GOA",303,39,0.79,22,NA
"1017",1998,"GOA",303,39,0.83,23,NA
"1018",1998,"GOA",303,39,0.86,33,NA
"1019",1998,"GOA",303,39,0.86,NA,NA
"1020",1998,"GOA",303,39,0.87,30,NA
"1021",1998,"GOA",303,39,0.88,30,NA
"1022",1998,"GOA",303,40,0.79,20,NA
"1023",1998,"GOA",303,40,0.9,21,NA
"1024",1998,"GOA",303,40,1,37,NA
"1025",1998,"GOA",303,41,0.96,26,NA
"1026",1998,"GOA",303,30,0.44,8,NA
"1027",1998,"GOA",303,31,0.44,8,NA
"1028",1998,"GOA",303,31,0.47,7,NA
"1029",1998,"GOA",303,32,0.45,8,NA
"1030",1998,"GOA",303,32,0.5,9,NA
"1031",1998,"GOA",303,33,0.62,8,NA
"1032",1998,"GOA",303,34,0.64,8,NA
"1033",1998,"GOA",303,34,0.64,9,NA
"1034",1998,"GOA",303,34,0.69,10,NA
"1035",1998,"GOA",303,34,0.55,29,NA
"1036",1998,"GOA",303,34,0.57,29,NA
"1037",1998,"GOA",303,35,0.63,10,NA
"1038",1998,"GOA",303,35,0.67,17,NA
"1039",1998,"GOA",303,35,0.68,12,NA
"1040",1998,"GOA",303,36,0.65,27,NA
"1041",1998,"GOA",303,36,0.65,31,NA
"1042",1998,"GOA",303,36,0.65,29,NA
"1043",1998,"GOA",303,36,0.66,13,NA
"1044",1998,"GOA",303,36,0.67,16,NA
"1045",1998,"GOA",303,37,0.69,16,NA
"1046",1998,"GOA",303,37,0.69,12,NA
"1047",1998,"GOA",303,37,0.74,13,NA
"1048",1998,"GOA",303,37,0.76,25,NA
"1049",1998,"GOA",303,37,0.77,14,NA
"1050",1998,"GOA",303,35,0.57,10,NA
"1051",1998,"GOA",303,35,0.59,12,NA
"1052",1998,"GOA",303,35,0.62,10,NA
"1053",1998,"GOA",303,35,0.66,8,NA
"1054",1998,"GOA",303,35,0.72,10,NA
"1055",1998,"GOA",303,38,0.72,20,NA
"1056",1998,"GOA",303,38,0.73,15,NA
"1057",1998,"GOA",303,38,0.74,13,NA
"1058",1998,"GOA",303,38,0.77,14,NA
"1059",1998,"GOA",303,41,0.98,23,NA
"1060",1998,"GOA",303,41,1.01,15,NA
"1061",1998,"GOA",303,41,1.04,14,NA
"1062",1998,"GOA",303,42,1.08,21,NA
"1063",1998,"GOA",303,43,0.97,26,NA
"1064",1998,"GOA",303,36,0.61,26,NA
"1065",1998,"GOA",303,36,0.63,10,NA
"1066",1998,"GOA",303,36,0.64,15,NA
"1067",1998,"GOA",303,36,0.67,12,NA
"1068",1998,"GOA",303,36,0.7,21,NA
"1069",1998,"GOA",303,36,0.71,13,NA
"1070",1998,"GOA",303,36,0.75,12,NA
"1071",1998,"GOA",303,36,0.78,11,NA
"1072",1998,"GOA",303,37,0.63,12,NA
"1073",1998,"GOA",303,37,0.64,13,NA
"1074",1998,"GOA",303,38,0.78,19,NA
"1075",1998,"GOA",303,38,0.81,11,NA
"1076",1998,"GOA",303,38,0.82,16,NA
"1077",1998,"GOA",303,38,0.84,12,NA
"1078",1998,"GOA",303,39,0.8,12,NA
"1079",1998,"GOA",303,39,1.01,16,NA
"1080",1998,"GOA",303,40,0.94,23,NA
"1081",1998,"GOA",303,40,0.96,21,NA
"1082",1998,"GOA",303,40,0.99,15,NA
"1083",1998,"GOA",303,41,0.81,21,NA
"1084",1998,"GOA",303,41,0.89,17,NA
"1085",1998,"GOA",303,41,0.92,23,NA
"1086",1998,"GOA",303,36,0.67,15,NA
"1087",1998,"GOA",303,36,0.71,30,NA
"1088",1998,"GOA",303,36,0.71,25,NA
"1089",1998,"GOA",303,37,0.64,19,NA
"1090",1998,"GOA",303,37,0.68,26,NA
"1091",1998,"GOA",303,37,0.7,15,NA
"1092",1998,"GOA",303,37,0.73,29,NA
"1093",1998,"GOA",303,37,0.75,24,NA
"1094",1998,"GOA",303,37,0.76,NA,NA
"1095",1998,"GOA",303,37,0.76,30,NA
"1096",1998,"GOA",303,37,0.79,12,NA
"1097",1998,"GOA",303,38,0.71,NA,NA
"1098",1998,"GOA",303,38,0.76,24,NA
"1099",1998,"GOA",303,37,0.7,30,1
"1100",1998,"GOA",303,37,0.75,29,1
"1101",1998,"GOA",303,24,0.2,8,1
"1102",1998,"GOA",303,35,0.65,16,1
"1103",1998,"GOA",303,36,0.7,16,1
"1104",1998,"GOA",303,37,0.65,15,1
"1105",1998,"GOA",303,37,0.7,16,1
"1106",1998,"GOA",303,38,0.8,14,1
"1107",1998,"GOA",303,38,0.8,22,1
"1108",1998,"GOA",303,35,0.6,11,1
"1109",1998,"GOA",303,36,0.6,13,1
"1110",1998,"GOA",303,36,0.65,14,1
"1111",1998,"GOA",303,36,0.65,11,1
"1112",1998,"GOA",303,37,0.7,32,1
"1113",1998,"GOA",303,38,0.75,14,1
"1114",1998,"GOA",303,38,0.75,18,1
"1115",1998,"GOA",303,38,0.8,19,1
"1116",1998,"GOA",303,39,0.75,32,1
"1117",1998,"GOA",303,39,0.75,20,1
"1118",1998,"GOA",303,39,0.9,22,1
"1119",1998,"GOA",303,35,0.65,11,1
"1120",1998,"GOA",303,35,0.65,15,1
"1121",1998,"GOA",303,36,0.6,17,1
"1122",1998,"GOA",303,36,0.65,11,1
"1123",1998,"GOA",303,36,0.65,13,1
"1124",1998,"GOA",303,36,0.7,12,1
"1125",1998,"GOA",303,36,0.7,12,1
"1126",1998,"GOA",303,37,0.7,13,1
"1127",1998,"GOA",303,37,0.7,13,1
"1128",1998,"GOA",303,37,0.7,12,1
"1129",1998,"GOA",303,37,0.7,16,1
"1130",1998,"GOA",303,37,0.7,13,1
"1131",1998,"GOA",303,37,0.7,14,1
"1132",1998,"GOA",303,37,0.75,12,1
"1133",1998,"GOA",303,37,0.75,16,1
"1134",1998,"GOA",303,37,0.75,12,1
"1135",1998,"GOA",303,37,0.8,15,1
"1136",1998,"GOA",303,37,0.8,33,1
"1137",1998,"GOA",303,38,0.75,22,1
"1138",1998,"GOA",303,38,0.75,17,1
"1139",1998,"GOA",303,38,0.8,13,1
"1140",1998,"GOA",303,38,0.8,14,1
"1141",1998,"GOA",303,38,0.8,17,1
"1142",1998,"GOA",303,38,0.85,14,1
"1143",1998,"GOA",303,34,0.55,11,1
"1144",1998,"GOA",303,36,0.7,12,1
"1145",1998,"GOA",303,36,0.75,14,1
"1146",1998,"GOA",303,37,0.7,13,1
"1147",1998,"GOA",303,37,0.75,14,1
"1148",1998,"GOA",303,38,0.75,23,1
"1149",1998,"GOA",303,38,0.85,25,1
"1150",1998,"GOA",303,39,0.85,14,1
"1151",1998,"GOA",303,39,0.95,16,1
"1152",1998,"GOA",303,41,1,26,1
"1153",1998,"GOA",303,35,0.65,8,1
"1154",1998,"GOA",303,36,0.65,11,1
"1155",1998,"GOA",303,36,0.7,12,1
"1156",1998,"GOA",303,38,0.75,11,1
"1157",1998,"GOA",303,38,0.8,11,1
"1158",1998,"GOA",303,39,0.75,15,1
"1159",1998,"GOA",303,39,0.85,13,1
"1160",1998,"GOA",303,39,0.85,31,1
